IID,prs_basal_metabolic_rate,prs_power_potential,prs_stress_fracture_risk,prs_total_protein,prs_englyst_dietary_fibre,prs_savoury_snack_consumers,prs_overall_bone_mineral_density,prs_reduced_heart_beat_response_to_exercise,prs_endurance,prs_aversion_to_exercise,prs_total_fattty_acids,prs_potential_for_lean_body_mass
user1429_file771_yearofbirth_unknown_sex_unknown.23andme,-1.07430289e-05,-1.34778876e-05,-0.000557941627,-0.000118900478,8.48968638e-05,-9.75492814e-05,0.000107166773,0.00040612354,-1.39152679e-06,-0.000145060772,-8.9651557e-05,-2.6549106e-06
user1430_file772_yearofbirth_1981_sex_XY.23andme,-9.76395435e-06,-1.46801598e-05,-0.000544956418,-0.000124914528,6.64422053e-05,-8.8723099e-05,-3.70852936e-05,0.000401101491,-3.77983849e-06,-0.000143730682,-0.000140680201,-1.68561461e-06
user1432_file774_yearofbirth_1979_sex_XY.23andme,-1.03940175e-05,-1.8192326e-05,-0.000580069797,-9.94087346e-05,8.26593946e-05,-8.99220532e-05,0.00014979148,0.000396691585,-7.2995684e-06,-0.000154445169,-0.000105844704,-1.21199078e-06
user1435_file776_yearofbirth_unknown_sex_unknown.23andme,-1.54290199e-05,-1.78086987e-05,-0.000555265973,-0.000112690599,6.99084808e-05,-9.35339964e-05,5.75035447e-05,0.000397674814,-1.66088938e-06,-0.000143183772,-0.000109704552,-7.51278756e-06
user1436_file778_yearofbirth_unknown_sex_unknown.23andme,-1.61382038e-05,-1.46036374e-05,-0.000557433381,-0.000127155922,6.1428491e-05,-8.71668062e-05,8.30807065e-05,0.000399760714,-4.85652627e-06,-0.000144244442,-8.69603849e-05,-7.78223109e-06
user1437_file779_yearofbirth_unknown_sex_unknown.23andme,-1.4698305e-05,-1.18920738e-05,-0.000568224024,-9.17751574e-05,8.70470941e-05,-8.77581691e-05,3.07681134e-05,0.000391145683,3.38537103e-06,-0.000149066433,-7.64448607e-05,-4.38373523e-06
user1438_file780_yearofbirth_unknown_sex_unknown.23andme,-1.22301414e-05,-1.73772394e-05,-0.000567028728,-0.0001099266,7.44881992e-05,-9.38476205e-05,2.20754858e-05,0.000406843289,2.21013015e-06,-0.000127014633,-9.55624312e-05,-5.61824404e-06
user1439_file781_yearofbirth_unknown_sex_unknown.23andme,-1.388281e-05,-2.1342962e-05,-0.000583644371,-0.000118606416,8.07446155e-05,-0.000100176336,5.57154727e-05,0.000391579411,-3.91242012e-06,-0.000147019451,-0.000125491224,-7.74625698e-06
user143_file75_yearofbirth_unknown_sex_unknown.23andme,-1.88806922e-05,-1.93630632e-05,-0.000540222276,-0.000108922847,7.60729485e-05,-0.000103249938,5.58997481e-05,0.000397904233,-3.42651676e-06,-0.000143008008,-0.000102319241,-1.08700739e-05
user1440_file782_yearofbirth_unknown_sex_unknown.23andme,-1.15110385e-05,-1.6667185e-05,-0.000560188209,-0.000119836533,6.04065052e-05,-8.77043883e-05,0.000293825059,0.000405553039,-3.01487367e-06,-0.000140410818,-0.000139215589,-4.49949378e-06
user1441_file783_yearofbirth_unknown_sex_unknown.23andme,-1.50470713e-05,-1.28163269e-05,-0.000550515568,-0.000101285366,4.02766319e-05,-0.000104592741,7.45868637e-05,0.000415412132,-1.12822136e-07,-0.000135402885,-0.000123645427,-6.64347631e-06
user1442_file784_yearofbirth_unknown_sex_unknown.23andme,-1.81747232e-05,-1.19904317e-05,-0.000540626273,-0.000153125267,9.56160569e-05,-7.99143314e-05,-4.15131394e-05,0.000395126775,-1.80448711e-06,-0.000136235553,-7.02003165e-05,-9.47484121e-06
user1444_file785_yearofbirth_unknown_sex_unknown.23andme,-1.3468876e-05,-1.0287539e-05,-0.000579550671,-0.000104602073,5.29257654e-05,-8.47122046e-05,-1.60672519e-05,0.000407581872,8.64387732e-07,-0.000136483974,-0.00011439863,-6.40122462e-06
user1445_file787_yearofbirth_unknown_sex_unknown.23andme,-1.53677341e-05,-2.01003682e-05,-0.000544992239,-0.000107716156,5.79484177e-05,-9.20448129e-05,1.92088278e-05,0.000407259211,-1.93852374e-06,-0.000158774683,-0.000154816191,-5.60099726e-06
user1446_file788_yearofbirth_1974_sex_XY.23andme,-1.59624651e-05,-1.35507834e-05,-0.000540871312,-0.000108282235,6.44089698e-05,-8.51448142e-05,-6.61924372e-06,0.000393845726,-2.79843723e-06,-0.000142851819,-9.18313144e-05,-7.45536819e-06
user1447_file789_yearofbirth_unknown_sex_unknown.23andme,-2.09041698e-05,-2.44679006e-05,-0.000523445199,-0.000144104097,4.1991375e-05,-8.45535422e-05,0.00010081481,0.000388989307,-2.19654453e-06,-0.000143475497,-8.85019628e-05,-1.17425745e-05
user1448_file790_yearofbirth_unknown_sex_unknown.ancestry,-1.79251376e-05,-1.87336283e-05,-0.000546841088,-0.000117493191,7.10897766e-05,-9.64920129e-05,7.78740472e-05,0.000399138813,-8.16343e-07,-0.00014928546,-0.000110273621,-9.47769884e-06
user1449_file3021_yearofbirth_unknown_sex_unknown.23andme,-1.12086067e-05,-1.55791783e-05,-0.000571231372,-0.000109106737,7.04892052e-05,-9.01380633e-05,4.20089548e-05,0.000400995683,-1.22964713e-06,-0.000145343901,-0.000111234601,-8.65448564e-07
user144_file61_yearofbirth_unknown_sex_unknown.23andme,-1.9229623e-05,-1.78074348e-05,-0.000582549159,-0.000106724963,9.4347692e-05,-8.86125626e-05,6.18494778e-05,0.000396912555,-5.45670741e-06,-0.000127480708,-8.34209501e-05,-1.03395038e-05
user1450_file791_yearofbirth_unknown_sex_unknown.ancestry,-1.18932465e-05,-1.72692033e-05,-0.000555786176,-0.000130226761,8.13195631e-05,-0.000100390837,8.60725482e-05,0.000388015142,-2.97135065e-06,-0.00014770185,-7.66355094e-05,-4.37013071e-06
user1452_file793_yearofbirth_unknown_sex_unknown.23andme,-1.5691798e-05,-1.71273875e-05,-0.000556012738,-0.000114392185,6.92561539e-05,-9.34206476e-05,5.79342794e-05,0.00039794815,-1.6055491e-06,-0.000143342035,-0.000105826571,-8.03373645e-06
user1455_file794_yearofbirth_unknown_sex_unknown.23andme,-1.20807723e-05,-1.87426505e-05,-0.000559233099,-9.93241997e-05,7.81626253e-05,-9.58945778e-05,9.05223642e-05,0.000392635592,2.40985089e-06,-0.000141640247,-0.000128175958,-4.04555522e-06
user1457_file3020_yearofbirth_1961_sex_XY.ftdna-illumina,-1.27467334e-05,-1.69594881e-05,-0.000560605002,-0.000118995361,9.81862898e-05,-9.27542707e-05,7.41969153e-05,0.000401373416,-4.22337653e-06,-0.00014001776,-9.9218273e-05,-5.81773173e-06
user1457_file795_yearofbirth_1961_sex_XY.23andme,-1.36870035e-05,-1.6346654e-05,-0.000561500452,-0.000111975089,9.57547895e-05,-9.05547636e-05,2.33133781e-05,0.000403118185,-4.02594697e-06,-0.000133045188,-7.68762548e-05,-6.19106061e-06
user1458_file798_yearofbirth_unknown_sex_unknown.23andme,-1.78258429e-05,-1.45051965e-05,-0.000541781451,-0.00010413825,8.1904992e-05,-9.969429e-05,0.000118946935,0.00039801473,-2.74000131e-06,-0.000136259432,-0.000117047399,-9.57756744e-06
user1459_file799_yearofbirth_1967_sex_XX.23andme,-1.61966416e-05,-1.65878139e-05,-0.000558710824,-0.000112251554,8.70475464e-05,-8.75858155e-05,6.70931097e-05,0.000385219547,-5.29916874e-06,-0.000144772031,-8.91721263e-05,-8.60570341e-06
user1462_file801_yearofbirth_unknown_sex_unknown.23andme,-1.61338251e-05,-1.53327333e-05,-0.000538833469,-0.000103858124,7.39970154e-05,-9.20183202e-05,0.00017071076,0.000406932236,1.98251625e-06,-0.000149878688,-9.09705517e-05,-1.03638691e-05
user1463_file802_yearofbirth_unknown_sex_unknown.23andme,-2.04921198e-05,-1.72108808e-05,-0.000561426495,-0.000126112422,7.50960786e-05,-8.65572545e-05,4.98942899e-05,0.000396374324,4.33343563e-07,-0.00012493716,-0.000144709484,-1.2451429e-05
user1465_file803_yearofbirth_unknown_sex_unknown.23andme,-1.74250861e-05,-1.74082038e-05,-0.000585472396,-0.000129492894,8.76783051e-05,-9.35063289e-05,7.76067275e-05,0.00039172767,-2.13263042e-06,-0.000159953335,-7.78027547e-05,-7.2300791e-06
user1466_file804_yearofbirth_1982_sex_XY.23andme,-1.60231207e-05,-1.44246353e-05,-0.000577561071,-0.000100804725,5.25026813e-05,-8.99697297e-05,-4.27151438e-05,0.000395274655,-2.59860997e-06,-0.000126741165,-0.000116280524,-7.78748185e-06
user1467_file805_yearofbirth_unknown_sex_unknown.23andme,-1.62534045e-05,-1.69491872e-05,-0.00055904632,-0.000120651508,5.19141e-05,-8.50896443e-05,-3.58665532e-05,0.000396508254,-4.06031524e-06,-0.000142328789,-0.000141706752,-6.22413963e-06
user1468_file806_yearofbirth_unknown_sex_unknown.23andme,-1.37763029e-05,-2.07179409e-05,-0.000556803593,-0.00012846132,5.2138359e-05,-9.73402299e-05,0.000166469329,0.000403736363,-7.47071306e-06,-0.000154510075,-9.83103002e-05,-5.87158561e-06
user146_file62_yearofbirth_1971_sex_XY.23andme,-1.56759052e-05,-2.67024634e-05,-0.000517465202,-0.000104197633,7.49647929e-05,-8.68182287e-05,3.4579511e-05,0.000380366161,-1.03921782e-06,-0.000140371815,-0.000140044202,-7.15349977e-06
user1470_file807_yearofbirth_1972_sex_XY.23andme,-1.63667744e-05,-2.24470007e-05,-0.000519587159,-0.000117841231,8.26262332e-05,-0.000104428543,8.28927274e-05,0.000393922266,1.92279664e-06,-0.000151100396,-9.68785069e-05,-5.71835799e-06
user1471_file808_yearofbirth_unknown_sex_unknown.ancestry,-1.35802348e-05,-1.40040042e-05,-0.000549582742,-0.000116420594,7.89503175e-05,-9.65152993e-05,0.000199036773,0.000404987218,-2.0043208e-06,-0.000146268832,-0.000133643811,-5.93562594e-06
user1472_file1376_yearofbirth_unknown_sex_unknown.23andme,-1.54290199e-05,-1.78086987e-05,-0.000555265973,-0.000112690599,6.99084808e-05,-9.35339964e-05,5.75035447e-05,0.000397674814,-1.66088938e-06,-0.000143183772,-0.000109704552,-7.51278756e-06
user1473_file809_yearofbirth_unknown_sex_unknown.23andme,-8.29518474e-06,-1.80044176e-05,-0.000570729092,-8.42014246e-05,7.34018338e-05,-9.52616018e-05,0.00014200435,0.000392905593,-8.41421878e-07,-0.000147021051,-9.07764808e-05,-7.65035766e-07
user148_file63_yearofbirth_1971_sex_XY.23andme,-1.46301155e-05,-1.60459373e-05,-0.000563004695,-0.000125683033,9.05232008e-05,-9.36993126e-05,7.32716756e-05,0.000396088622,-4.32846624e-06,-0.00014265925,-0.000137928592,-6.65365862e-06
user1493_file812_yearofbirth_unknown_sex_unknown.ancestry,-1.22875512e-05,-1.68475754e-05,-0.000559523939,-0.000117500242,7.2037683e-05,-0.000102263416,0.000118817612,0.000400425229,-2.17176564e-06,-0.000150003139,-0.000142475918,-5.77745538e-06
user1494_file814_yearofbirth_unknown_sex_unknown.23andme,-1.81132486e-05,-1.61143035e-05,-0.000552937154,-9.3424845e-05,6.65144221e-05,-8.6280154e-05,2.86714925e-05,0.000391599326,-1.89365086e-06,-0.000139634185,-0.000116075249,-1.00063345e-05
user1495_file815_yearofbirth_unknown_sex_unknown.ancestry,-1.31155687e-05,-1.59736653e-05,-0.000516060382,-0.000130511314,6.36672784e-05,-9.30914442e-05,0.000154794535,0.000399023299,8.00851102e-07,-0.000153200188,-7.08383107e-05,-6.45157666e-06
user1496_file816_yearofbirth_unknown_sex_unknown.ancestry,-1.3204177e-05,-1.91413922e-05,-0.000548128204,-0.000111033715,7.20710422e-05,-9.19125983e-05,5.09641324e-05,0.000403337945,-6.3592564e-06,-0.000148623825,-9.91165936e-05,-7.32335406e-06
user1498_file817_yearofbirth_unknown_sex_unknown.23andme,-2.14605137e-05,-2.18198789e-05,-0.000545915765,-0.000142275136,7.92697815e-05,-8.584307e-05,4.46888214e-05,0.00041243543,-1.69733064e-07,-0.000155420915,-0.000112583149,-1.22510833e-05
user1499_file818_yearofbirth_unknown_sex_unknown.23andme,-1.94647658e-05,-1.60812775e-05,-0.000542677541,-0.000114132743,8.98683396e-05,-8.96716662e-05,-1.68547709e-05,0.000398274671,-1.5169341e-06,-0.000138041581,-9.07107455e-05,-9.08604023e-06
user14_file6_yearofbirth_unknown_sex_unknown.23andme,-1.5902917e-05,-1.89079655e-05,-0.000555002103,-0.000139404931,6.73881843e-05,-9.58166742e-05,-7.76333606e-06,0.000416195684,-1.65088777e-07,-0.00014478541,-0.00012628651,-7.70458387e-06
user1500_file819_yearofbirth_1985_sex_XY.23andme,-2.43507904e-05,-1.93264724e-05,-0.000567011064,-0.000130228422,8.88239674e-05,-9.35686753e-05,0.000123143736,0.000396388325,-6.14339464e-06,-0.000124973575,-8.19732329e-05,-1.41321876e-05
user1502_file829_yearofbirth_unknown_sex_unknown.23andme,-1.41717067e-05,-1.57488562e-05,-0.000580546557,-0.000123333343,6.04648176e-05,-8.86028423e-05,0.000150037932,0.000413020805,1.20132502e-06,-0.000148028553,-9.82694792e-05,-5.82698244e-06
user1503_file821_yearofbirth_unknown_sex_unknown.23andme,-1.63578368e-05,-1.71307195e-05,-0.000555274378,-0.000138825578,5.38415616e-05,-9.88383814e-05,5.56561291e-05,0.000400395897,-4.88822742e-06,-0.000149870469,-0.000128526413,-1.00687009e-05
user1505_file823_yearofbirth_unknown_sex_unknown.23andme,-1.60290425e-05,-1.55124926e-05,-0.00053868,-0.000116859163,7.57014955e-05,-8.66292033e-05,8.12672736e-05,0.000407881844,-2.95478132e-06,-0.00015230947,-7.84286234e-05,-9.28105466e-06
user1507_file824_yearofbirth_unknown_sex_XY.23andme,-1.6758345e-05,-2.38585131e-05,-0.000557343637,-8.77981715e-05,6.96863853e-05,-9.25346463e-05,9.03963818e-05,0.000398640008,-2.38667204e-06,-0.000137577837,-0.000100868145,-1.03715784e-05
user1508_file825_yearofbirth_unknown_sex_unknown.23andme,-1.26253094e-05,-1.52060237e-05,-0.000547673272,-0.000103209844,7.31659425e-05,-9.61967549e-05,0.000167809022,0.000392356041,-3.0429227e-06,-0.000144977031,-0.000106520592,-3.82999418e-06
user1509_file3848_yearofbirth_1977_sex_XY.23andme,-1.37535318e-05,-1.52579266e-05,-0.000557425863,-0.000107306476,8.48630556e-05,-9.0167774e-05,0.000130436941,0.000389220746,-1.88425088e-06,-0.000147822951,-0.000129860933,-6.2376777e-06
user1509_file826_yearofbirth_1977_sex_XY.23andme,-1.37504854e-05,-1.52579266e-05,-0.00055739291,-0.000107306476,8.48630556e-05,-9.0167774e-05,0.000130436941,0.000389220746,-1.88425088e-06,-0.000147822951,-0.000130193767,-6.23983484e-06
user1512_file828_yearofbirth_unknown_sex_unknown.23andme,-1.69744847e-05,-2.03362185e-05,-0.000537208709,-0.000116595548,5.83879905e-05,-9.09960433e-05,0.000100321312,0.000391995316,-7.48170626e-06,-0.000161089859,-8.11053651e-05,-8.84791381e-06
user1514_file832_yearofbirth_unknown_sex_unknown.23andme,-1.72313326e-05,-1.74952908e-05,-0.000569291244,-0.000107644333,5.94410556e-05,-0.000108347659,5.45559106e-05,0.000406810054,-2.05032179e-06,-0.000143159007,-0.000127232384,-9.12098863e-06
user1515_file833_yearofbirth_unknown_sex_unknown.23andme,-1.43732758e-05,-1.75214238e-05,-0.000576914119,-0.000107034371,8.2523983e-05,-9.37760641e-05,9.08003324e-05,0.000413183197,1.1796529e-06,-0.000136365049,-5.37566701e-05,-5.79191111e-06
user1516_file834_yearofbirth_unknown_sex_unknown.23andme,-1.58478463e-05,-1.78882307e-05,-0.000565586261,-0.000105760301,4.80869481e-05,-9.64152475e-05,4.12531745e-05,0.000403117032,-5.86645689e-07,-0.000135426226,-8.22982091e-05,-8.71331608e-06
user1519_file836_yearofbirth_1992_sex_XX.ancestry,-1.83988862e-05,-2.24006776e-05,-0.000541549099,-0.000110450026,6.63441763e-05,-0.00010064009,7.44482783e-05,0.000398041117,-9.85588236e-06,-0.000144812385,-0.000139260141,-1.09640179e-05
user1521_file838_yearofbirth_unknown_sex_unknown.23andme,-1.79580505e-05,-1.82466071e-05,-0.000556134669,-0.000107086842,5.78262202e-05,-9.95141248e-05,8.5954891e-05,0.000422691219,-4.01608604e-06,-0.000139421167,-0.000126197699,-8.87781148e-06
user1522_file839_yearofbirth_1984_sex_XY.23andme,-1.71197292e-05,-1.95449499e-05,-0.000590070685,-0.000108672228,6.25981079e-05,-0.000103347756,9.64994661e-06,0.000394137101,-1.92072586e-06,-0.000146359673,-0.00012526362,-9.35353851e-06
user1523_file840_yearofbirth_unknown_sex_unknown.23andme,-1.28791497e-05,-1.60285316e-05,-0.000582626104,-0.000112884982,7.68072285e-05,-8.96797963e-05,-5.50433167e-05,0.000403719994,4.16277541e-06,-0.000127646127,-0.00015304729,-5.71964905e-06
user1524_file841_yearofbirth_unknown_sex_unknown.23andme,-1.48693165e-05,-1.79902734e-05,-0.000568496298,-0.00013024915,9.69267867e-05,-8.6474217e-05,2.10931005e-05,0.000390915664,1.20555152e-06,-0.000150552345,-5.92899867e-05,-4.32923978e-06
user1525_file842_yearofbirth_1982_sex_XY.23andme,-1.57657928e-05,-1.77924671e-05,-0.000538461566,-0.000111741282,5.42760298e-05,-9.07182143e-05,-2.79330933e-05,0.000390508883,5.84863886e-07,-0.000138240613,-7.43296669e-05,-7.33428593e-06
user1531_file843_yearofbirth_unknown_sex_unknown.23andme,-1.79657658e-05,-1.51379335e-05,-0.000548614011,-9.73400404e-05,7.70402464e-05,-9.58945326e-05,6.54706549e-06,0.000400449428,-3.17879102e-06,-0.000146868227,-0.000112177802,-8.3643388e-06
user1532_file1679_yearofbirth_1970_sex_XY.ancestry,-1.02199711e-05,-1.62246097e-05,-0.000548050884,-0.000126476762,7.31125994e-05,-8.67290014e-05,9.7801383e-05,0.000372017289,5.27726067e-06,-0.000120452314,-7.83786366e-05,-4.89150103e-06
user1532_file844_yearofbirth_1970_sex_XY.23andme,-1.02199711e-05,-1.62246097e-05,-0.000548050884,-0.000126476762,7.31125994e-05,-8.67290014e-05,9.7801383e-05,0.000372017289,5.27726067e-06,-0.000120452314,-7.83786366e-05,-4.89150103e-06
user1537_file846_yearofbirth_unknown_sex_unknown.23andme,-1.64490438e-05,-1.93229704e-05,-0.000558934715,-0.000129187287,6.81444436e-05,-9.29568154e-05,4.65597739e-05,0.000390586187,1.12872273e-06,-0.000146057269,-0.000155851443,-8.56094243e-06
user153_file911_yearofbirth_unknown_sex_unknown.23andme,-1.79429088e-05,-2.02207493e-05,-0.000556748798,-0.000127282826,6.84200176e-05,-9.79046187e-05,0.000139286624,0.000407719596,3.10372077e-06,-0.00013915834,-0.000131772985,-1.16697129e-05
user1540_file1112_yearofbirth_unknown_sex_unknown.23andme,-1.50388251e-05,-2.0548665e-05,-0.00047700532,-0.000101309416,5.64423833e-05,-9.78828597e-05,0.000127726159,0.0003998378,-8.78444559e-07,-0.00014887804,-5.39977489e-05,-8.26001954e-06
user1542_file849_yearofbirth_unknown_sex_unknown.23andme,-1.3525762e-05,-1.93414634e-05,-0.000560114943,-9.97607818e-05,6.12474652e-05,-9.40791096e-05,-2.98237548e-06,0.000401388641,-4.54966543e-06,-0.000135542705,-8.73734876e-05,-7.78710369e-06
user1543_file851_yearofbirth_unknown_sex_unknown.23andme,-2.12778692e-05,-2.22156065e-05,-0.000549218708,-0.000122972055,6.36120086e-05,-8.48042699e-05,5.05663726e-05,0.000389524789,-1.86797183e-06,-0.000149609827,-9.08497495e-05,-1.27917436e-05
user1544_file852_yearofbirth_unknown_sex_unknown.23andme,-1.37031932e-05,-2.2753997e-05,-0.000564661034,-0.000128574847,5.75509585e-05,-9.43884427e-05,6.11880702e-05,0.000395877644,-1.36169788e-06,-0.000145941333,-0.000107002916,-5.30941834e-06
user1546_file855_yearofbirth_1973_sex_XY.23andme,-1.92828761e-05,-1.19494524e-05,-0.000548335812,-0.000113986594,6.772175e-05,-8.33305883e-05,-1.51274366e-05,0.000405301857,1.37112371e-08,-0.000150028485,-9.1671023e-05,-8.20473156e-06
user1548_file859_yearofbirth_unknown_sex_unknown.23andme,-1.3122326e-05,-1.28221127e-05,-0.000547127093,-0.000136699264,7.28976358e-05,-9.67587e-05,6.0465917e-05,0.000407324769,-7.90645464e-08,-0.000128323994,-0.000143310281,-4.11254761e-06
user1549_file1467_yearofbirth_unknown_sex_unknown.23andme,-8.0040933e-06,-2.09687964e-05,-0.000572735004,-0.000109538495,7.15090055e-05,-9.22364305e-05,6.79815481e-05,0.000370870632,-9.18903299e-07,-0.0001402783,-0.000113982838,-1.86083952e-06
user154_file65_yearofbirth_unknown_sex_unknown.23andme,-2.48170983e-05,-1.90638591e-05,-0.000526518198,-0.000131408266,7.48324046e-05,-9.526041e-05,-1.82362094e-05,0.000387409135,2.59901055e-06,-0.000154238365,-4.41690019e-05,-1.7728801e-05
user1550_file860_yearofbirth_unknown_sex_unknown.23andme,-2.43597509e-05,-1.56895758e-05,-0.000525670131,-0.000120805244,6.20762986e-05,-8.49755235e-05,-1.57025433e-05,0.00038725637,-2.90043045e-06,-0.000129542701,-9.53524738e-05,-1.59387331e-05
user1552_file862_yearofbirth_unknown_sex_unknown.23andme,-1.83708146e-05,-1.59253545e-05,-0.000535512969,-0.000126149061,6.41120928e-05,-9.52179997e-05,0.000148658501,0.000402849298,-3.57080124e-06,-0.000157232798,-0.000108382556,-9.06125232e-06
user1554_file863_yearofbirth_unknown_sex_unknown.23andme,-1.5555196e-05,-1.62792864e-05,-0.000537884171,-0.000122345615,7.07375515e-05,-9.23105313e-05,5.45499447e-05,0.000396814134,-1.74560979e-06,-0.000154716814,-0.000166548161,-8.12306113e-06
user1556_file868_yearofbirth_unknown_sex_unknown.23andme,-1.80655199e-05,-2.04653971e-05,-0.000560746435,-9.31918802e-05,5.98624321e-05,-9.93535771e-05,1.90120661e-05,0.000384625134,-2.32959614e-06,-0.00015260033,-9.30056593e-05,-9.449986e-06
user1564_file873_yearofbirth_unknown_sex_unknown.23andme,-1.11655186e-05,-1.58618696e-05,-0.000569899235,-0.000120184415,7.69646298e-05,-0.000101046314,9.32291891e-06,0.000411930144,-7.44944534e-06,-0.000150029604,-0.000152388399,-5.11892729e-06
user1564_file874_yearofbirth_unknown_sex_unknown.23andme,-1.11655186e-05,-1.58618696e-05,-0.000569899235,-0.000120184415,7.69646298e-05,-0.000101046314,9.32291891e-06,0.000411930144,-7.44944534e-06,-0.000150029604,-0.000152388399,-5.11892729e-06
user1565_file875_yearofbirth_1979_sex_XX.23andme,-1.37380999e-05,-1.28168361e-05,-0.000532797338,-0.000120752623,7.70775249e-05,-9.10183749e-05,2.22032184e-05,0.000416919193,-1.32905605e-06,-0.00014647088,-7.83091877e-05,-6.65913439e-06
user1566_file876_yearofbirth_unknown_sex_unknown.23andme,-1.53029989e-05,-1.89765429e-05,-0.000489487038,-0.000113863289,8.27360358e-05,-9.98455144e-05,7.26259433e-05,0.000392133067,-3.09377796e-06,-0.000155545904,-8.0220549e-05,-7.78102426e-06
